cant_experimentos;dataset;estructura_de_datos;valor_consulta;tiempo;tiempo_promedio;desviacion_estandar
1000;user_id;separate_chaining;1480000;155;603.286;1621.44
1000;user_id;separate_chaining;1490000;440;600.02;1604.98
1000;user_id;separate_chaining;1500000;221;592.588;1589.74
1000;user_id;separate_chaining;1510000;420;589.269;1574.25
1000;user_id;separate_chaining;1520000;315;584.094;1559.5
1000;user_id;separate_chaining;1530000;558;583.611;1544.72
1000;user_id;separate_chaining;1540000;155;575.818;1531.44
1000;user_id;separate_chaining;1550000;271;570.375;1518
1000;user_id;separate_chaining;1560000;162;563.211;1505.36
1000;user_id;separate_chaining;1570000;202;556.983;1492.85
1000;user_id;separate_chaining;1580000;280;552.288;1480.36
1000;user_id;separate_chaining;1590000;152;545.617;1468.67
1000;user_id;separate_chaining;1600000;316;541.852;1456.68
1000;user_id;separate_chaining;1610000;253;537.194;1445.16
1000;user_id;separate_chaining;1620000;154;531.111;1434.27
1000;user_id;separate_chaining;1630000;173;525.516;1423.54
1000;user_id;separate_chaining;1640000;212;520.692;1412.91
1000;user_id;separate_chaining;1650000;150;515.076;1402.75
1000;user_id;separate_chaining;1660000;150;509.627;1392.79
1000;user_id;separate_chaining;1670000;244;505.721;1382.73
1000;user_id;separate_chaining;1680000;166;500.797;1373.14
1000;user_id;separate_chaining;1690000;300;497.929;1363.36
1000;user_id;separate_chaining;1700000;149;493.014;1354.22
1000;user_id;separate_chaining;1710000;138;488.083;1345.3
1000;user_id;separate_chaining;1720000;191;484.014;1336.38
1000;user_id;separate_chaining;1730000;136;479.311;1327.81
1000;user_id;separate_chaining;1740000;304;476.973;1318.97
1000;user_id;separate_chaining;1750000;139;472.526;1310.72
1000;user_id;separate_chaining;1760000;133;468.117;1302.64
1000;user_id;separate_chaining;1770000;210;464.808;1294.48
1000;user_id;separate_chaining;1780000;332;463.127;1286.25
1000;user_id;separate_chaining;1790000;165;459.4;1278.51
1000;user_id;separate_chaining;1800000;146;455.531;1270.97
1000;user_id;separate_chaining;1810000;332;454.024;1263.18
1000;user_id;separate_chaining;1820000;142;450.265;1255.92
1000;user_id;separate_chaining;1830000;243;447.798;1248.54
1000;user_id;separate_chaining;1840000;197;444.847;1241.38
1000;user_id;separate_chaining;1850000;267;442.779;1234.2
