cant_experimentos;dataset;estructura_de_datos;valor_consulta;tiempo;tiempo_promedio;desviacion_estandar
1000;user_id;quadratic_probing;1950000;290;260.25;128.261
1000;user_id;quadratic_probing;1960000;228;259.918;127.633
1000;user_id;quadratic_probing;1970000;254;259.857;126.975
1000;user_name;quadratic_probing;User2283610684;890;890;-nan
1000;user_name;quadratic_probing;User3868086457;253;571.5;450.427
1000;user_name;quadratic_probing;User4062244239;619;587.333;319.678
1000;user_name;quadratic_probing;User3417826278;312;518.5;295.096
1000;user_name;quadratic_probing;User2385044719;212;457.2;289.999
1000;user_name;quadratic_probing;User549488615;446;455.333;259.424
1000;user_name;quadratic_probing;User1135090829;597;475.571;242.798
1000;user_name;quadratic_probing;User4215082035;396;465.625;226.541
1000;user_name;quadratic_probing;User1879229896;562;476.333;214.331
1000;user_name;quadratic_probing;User1969262013;295;458.2;210.052
1000;user_name;quadratic_probing;User935161983;280;442;206.389
1000;user_name;quadratic_probing;User3690377910;199;421.75;208.913
1000;user_name;quadratic_probing;User2688146905;313;413.385;202.281
1000;user_name;quadratic_probing;User1393035735;143;394.071;207.345
1000;user_name;quadratic_probing;User2238923223;509;401.733;201.994
1000;user_name;quadratic_probing;User3845010028;264;393.125;198.159
1000;user_name;quadratic_probing;User582187684;198;381.647;197.617
1000;user_name;quadratic_probing;User3535967343;434;384.556;192.114
1000;user_name;quadratic_probing;User935468042;285;379.316;188.093
1000;user_name;quadratic_probing;User4129679733;266;373.65;184.821
1000;user_name;quadratic_probing;User437136896;262;368.333;181.782
1000;user_name;quadratic_probing;User389323872;141;358;183.902
1000;user_name;quadratic_probing;User3634063265;133;348.217;185.698
1000;user_name;quadratic_probing;User3343890380;231;343.333;183.186
1000;user_name;quadratic_probing;User644344884;217;338.28;181.1
1000;user_name;quadratic_probing;User3821525818;278;335.962;177.835
1000;user_name;quadratic_probing;User508384659;373;337.333;174.527
1000;user_name;quadratic_probing;User360992152;192;332.143;173.453
1000;user_name;quadratic_probing;User846751081;149;325.828;173.689
1000;user_name;quadratic_probing;User1733849317;126;319.167;174.524
1000;user_name;quadratic_probing;User726398886;209;315.613;172.728
1000;user_name;quadratic_probing;User3024674882;356;316.875;170.069
1000;user_name;quadratic_probing;User783567345;194;313.152;168.752
1000;user_name;quadratic_probing;User1676254169;426;316.471;167.298
1000;user_name;quadratic_probing;User3773558642;273;315.229;164.983
1000;user_name;quadratic_probing;User2388737024;200;312.028;163.74
1000;user_name;quadratic_probing;User3672065218;139;307.351;163.936
1000;user_name;quadratic_probing;User4160794231;261;306.132;161.88
1000;user_name;quadratic_probing;User4184056835;154;302.231;161.583
1000;user_name;quadratic_probing;User3318662561;232;300.475;159.884
1000;user_name;quadratic_probing;User4248763967;303;300.537;157.873
1000;user_name;quadratic_probing;User1773303806;307;300.69;155.939
1000;user_name;quadratic_probing;User333048903;204;298.442;154.776
1000;user_name;quadratic_probing;User3816041549;339;299.364;153.088
1000;user_name;quadratic_probing;User2404482920;147;295.978;153.033
1000;user_name;quadratic_probing;User3647541140;277;295.565;151.349
1000;user_name;quadratic_probing;User3441295648;214;293.83;150.167
1000;user_name;quadratic_probing;User1687627204;291;293.771;148.561
1000;user_name;quadratic_probing;User3950112252;145;290.735;148.534
1000;user_name;quadratic_probing;User2876839296;240;289.72;147.185
1000;user_name;quadratic_probing;User1321501433;738;298.51;158.652
1000;user_name;quadratic_probing;User659611173;207;296.75;157.601
1000;user_name;quadratic_probing;User684238249;210;295.113;156.532
1000;user_name;quadratic_probing;User3932305956;263;294.519;155.11
1000;user_name;quadratic_probing;User650637410;228;293.309;153.929
1000;user_name;quadratic_probing;User3193097296;538;297.679;155.989
1000;user_name;quadratic_probing;User3636183700;279;297.351;154.609
1000;user_name;quadratic_probing;User2751785955;218;295.983;153.601
1000;user_name;quadratic_probing;User2992849314;288;295.847;152.275
1000;user_name;quadratic_probing;User1989012069;148;293.383;152.18
1000;user_name;quadratic_probing;User1179602440;322;293.852;150.951
1000;user_name;quadratic_probing;User3746492121;277;293.581;149.724
1000;user_name;quadratic_probing;User2348137966;216;292.349;148.833
1000;user_name;quadratic_probing;User360438879;138;289.938;148.903
1000;user_name;quadratic_probing;User1000266499;223;288.908;147.968
1000;user_name;quadratic_probing;User243453031;325;289.455;146.892
1000;user_name;quadratic_probing;User2004278317;226;288.507;145.981
1000;user_name;quadratic_probing;User448399836;221;287.515;145.119
1000;user_name;quadratic_probing;User2105845965;252;287;144.111
1000;user_name;quadratic_probing;User3480946427;226;286.129;143.249
1000;user_name;quadratic_probing;User3370747577;349;287.014;142.418
1000;user_name;quadratic_probing;User3866397252;152;285.139;142.303
1000;user_name;quadratic_probing;User55494493;130;283.014;142.474
1000;user_name;quadratic_probing;User2632007155;221;282.176;141.678
1000;user_name;quadratic_probing;User186123555;137;280.24;141.712
1000;user_name;quadratic_probing;User2171232801;222;279.474;140.923
1000;user_name;quadratic_probing;User2760981857;253;279.13;140.025
1000;user_name;quadratic_probing;User3214631422;237;278.59;139.195
1000;user_name;quadratic_probing;User192852379;364;279.671;138.633
1000;user_name;quadratic_probing;User3811504434;212;278.825;137.96
1000;user_name;quadratic_probing;User3617318516;433;280.728;138.162
1000;user_name;quadratic_probing;User214173921;245;280.293;137.363
1000;user_name;quadratic_probing;User875964721;142;278.627;137.364
1000;user_name;quadratic_probing;User740268279;150;277.095;137.253
1000;user_name;quadratic_probing;User1795667292;138;275.459;137.265
1000;user_name;quadratic_probing;User162300883;299;275.733;136.479
1000;user_name;quadratic_probing;User1431365595;133;274.092;136.544
1000;user_name;quadratic_probing;User3726550275;248;273.795;135.785
1000;user_name;quadratic_probing;User1304090238;143;272.326;135.721
1000;user_name;quadratic_probing;User1801996092;203;271.556;135.154
1000;user_name;quadratic_probing;User715628231;236;271.165;134.453
1000;user_name;quadratic_probing;User3338050379;132;269.652;134.497
1000;user_name;quadratic_probing;User1559978718;222;269.14;133.856
1000;user_name;quadratic_probing;User3502279420;232;268.745;133.189
1000;user_name;quadratic_probing;User684739143;144;267.432;133.095
1000;user_name;quadratic_probing;User3675852244;140;266.104;133.03
1000;user_name;quadratic_probing;User3454199085;273;266.175;132.338
1000;user_name;quadratic_probing;User2574472007;212;265.622;131.767
1000;user_name;quadratic_probing;User1468575786;158;264.535;131.539
1000;user_name;quadratic_probing;User817521607;195;263.84;131.057
