cant_experimentos;dataset;estructura_de_datos;valor_consulta;tiempo;tiempo_promedio;desviacion_estandar
1000;user_name;linear_probing;User3600233625;231;467;208.33
1000;user_name;linear_probing;User4155716631;206;423.5;214.65
1000;user_name;linear_probing;User4178559351;262;400.429;205.236
1000;user_name;linear_probing;User1829954409;420;402.875;190.137
1000;user_name;linear_probing;User2836935253;679;433.556;200.262
1000;user_name;linear_probing;User3130717666;197;409.9;203.088
1000;user_name;linear_probing;User490897933;480;416.273;193.822
1000;user_name;linear_probing;User4210265349;238;401.417;191.833
1000;user_name;linear_probing;User2183150140;228;388.077;189.86
1000;user_name;linear_probing;User2467274470;214;375.643;188.251
1000;user_name;linear_probing;User2295557270;197;363.733;187.175
1000;user_name;linear_probing;User2846687489;197;353.312;185.571
1000;user_name;linear_probing;User1066220721;227;345.882;182.271
1000;user_name;linear_probing;User4258258032;334;345.222;176.851
1000;user_name;linear_probing;User3801825723;202;337.684;174.981
1000;user_name;linear_probing;User3286231362;226;332.1;172.135
1000;user_name;linear_probing;User567706903;140;322.952;172.934
1000;user_name;linear_probing;User1874195295;596;335.364;178.525
1000;user_name;linear_probing;User3355701458;277;332.826;174.844
1000;user_name;linear_probing;User3956619725;200;327.292;173.137
1000;user_name;linear_probing;User1935691882;226;323.24;170.698
1000;user_name;linear_probing;User483627884;273;321.308;167.539
1000;user_name;linear_probing;User2534238843;323;321.37;164.286
1000;user_name;linear_probing;User295335651;207;317.286;162.657
1000;user_name;linear_probing;User3458491106;439;321.483;161.317
1000;user_name;linear_probing;User2593715408;273;319.867;158.759
1000;user_name;linear_probing;User3979462362;143;314.161;159.29
1000;user_name;linear_probing;User1541743060;302;313.781;156.714
1000;user_name;linear_probing;User2154900055;318;313.909;154.248
1000;user_name;linear_probing;User2500195173;209;310.824;152.955
1000;user_name;linear_probing;User3688879471;143;306.029;153.336
1000;user_name;linear_probing;User111094250;203;303.167;152.102
1000;user_name;linear_probing;User784852308;211;300.676;150.738
1000;user_name;linear_probing;User1587685361;371;302.526;149.124
1000;user_name;linear_probing;User2226511968;257;301.359;147.329
1000;user_name;linear_probing;User3217221009;425;304.45;146.736
1000;user_name;linear_probing;User2072675657;267;303.537;145.008
